budget,seed_id,seed,pair_id,expected_verdict,safety_category,mutation_operator,verdict,runtime_ms,counterexample
512,6,26672143,incentivevault_unsafe_behavior_01_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.5407,"{""active"": false, ""amount"": 15050, ""balance"": 1017493, ""call_ok"": true, ""limit"": 35474, ""owner_zero"": false, ""sender_owner"": true, ""total"": 614501}"
512,6,26672144,incentivevault_unsafe_behavior_02_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.5676,"{""active"": false, ""amount"": 15484, ""balance"": 982763, ""call_ok"": true, ""limit"": 13806, ""owner_zero"": false, ""sender_owner"": true, ""total"": 713693}"
512,6,26672145,incentivevault_unsafe_behavior_03_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.5341,"{""active"": true, ""amount"": 39505, ""balance"": 630950, ""call_ok"": false, ""limit"": 46804, ""owner_zero"": true, ""sender_owner"": true, ""total"": 540566}"
512,7,26772026,tokenledger_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
512,7,26772027,tokenledger_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
512,7,26772028,tokenledger_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
512,7,26772029,tokenledger_unsafe_behavior_01_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.6235,"{""active"": true, ""amount"": 49956, ""balance"": 157794, ""call_ok"": false, ""limit"": 53847, ""owner_zero"": false, ""sender_owner"": true, ""total"": 306608}"
512,7,26772030,tokenledger_unsafe_behavior_02_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,5.4568,
512,7,26772031,tokenledger_unsafe_behavior_03_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.3772,"{""active"": true, ""amount"": 26054, ""balance"": 143293, ""call_ok"": true, ""limit"": 49747, ""owner_zero"": true, ""sender_owner"": false, ""total"": 803687}"
512,7,26772032,tokenrewards_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
512,7,26772033,tokenrewards_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,3.3312,
512,7,26772034,tokenrewards_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,3.5883,
512,7,26772035,tokenrewards_unsafe_behavior_01_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.368,"{""active"": true, ""amount"": 7838, ""balance"": 379241, ""call_ok"": true, ""limit"": 15384, ""owner_zero"": false, ""sender_owner"": true, ""total"": 879998}"
512,7,26772036,tokenrewards_unsafe_behavior_02_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.3617,"{""active"": true, ""amount"": 20495, ""balance"": 36447, ""call_ok"": true, ""limit"": 38421, ""owner_zero"": true, ""sender_owner"": true, ""total"": 82382}"
512,7,26772037,tokenrewards_unsafe_behavior_03_omit_event,Unsafe,behavior,omit_event,Unsafe,0.4817,"{""active"": true, ""amount"": 20761, ""balance"": 857292, ""call_ok"": true, ""limit"": 21231, ""owner_zero"": true, ""sender_owner"": false, ""total"": 84022}"
512,7,26772038,vaultguard_safe_01_extract_internal_function,Safe,safe,extract_internal_function,Safe,5.2811,
512,7,26772039,vaultguard_safe_02_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,5.1433,
512,7,26772040,vaultguard_safe_03_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,5.9213,
512,7,26772041,vaultguard_unsafe_behavior_01_remove_require,Unsafe,behavior,remove_require,Unsafe,0.551,"{""active"": false, ""amount"": 22325, ""balance"": 243610, ""call_ok"": true, ""limit"": 61104, ""owner_zero"": true, ""sender_owner"": false, ""total"": 572512}"
512,7,26772042,vaultguard_unsafe_behavior_02_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.5112,"{""active"": true, ""amount"": 28290, ""balance"": 542198, ""call_ok"": false, ""limit"": 8262, ""owner_zero"": true, ""sender_owner"": true, ""total"": 159121}"
512,7,26772043,vaultguard_unsafe_behavior_03_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.5642,"{""active"": false, ""amount"": 64890, ""balance"": 715903, ""call_ok"": true, ""limit"": 45722, ""owner_zero"": true, ""sender_owner"": false, ""total"": 560732}"
512,7,26772044,yieldvault_safe_01_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
512,7,26772045,yieldvault_safe_02_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
512,7,26772046,yieldvault_safe_03_add_function,Safe,safe,add_function,Safe,0.0,
512,7,26772047,yieldvault_unsafe_behavior_01_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.5392,"{""active"": false, ""amount"": 64926, ""balance"": 695349, ""call_ok"": true, ""limit"": 64314, ""owner_zero"": false, ""sender_owner"": true, ""total"": 728516}"
512,7,26772048,yieldvault_unsafe_behavior_02_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.6303,"{""active"": false, ""amount"": 16664, ""balance"": 581335, ""call_ok"": true, ""limit"": 2350, ""owner_zero"": false, ""sender_owner"": true, ""total"": 1038652}"
512,7,26772049,yieldvault_unsafe_behavior_03_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.5287,"{""active"": true, ""amount"": 59601, ""balance"": 702967, ""call_ok"": true, ""limit"": 60543, ""owner_zero"": true, ""sender_owner"": false, ""total"": 842420}"
512,7,26772050,stakepool_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
512,7,26772051,stakepool_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,5.2682,
512,7,26772052,stakepool_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,5.5519,
512,7,26772053,stakepool_unsafe_behavior_01_conditional_state_update,Unsafe,behavior,conditional_state_update,Unknown,0.5422,
512,7,26772054,stakepool_unsafe_behavior_02_conditional_event,Unsafe,behavior,conditional_event,Unknown,0.5067,
512,7,26772055,stakepool_unsafe_behavior_03_revert_data_change,Unsafe,behavior,revert_data_change,Safe,5.2051,
512,7,26772056,delegatedstake_safe_01_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,5.485,
512,7,26772057,delegatedstake_safe_02_extract_internal_function,Safe,safe,extract_internal_function,Safe,5.4855,
512,7,26772058,delegatedstake_safe_03_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,5.3053,
512,7,26772059,delegatedstake_unsafe_behavior_01_unsupported_hash_return,Unsafe,behavior,unsupported_hash_return,Unknown,0.4861,
512,7,26772060,delegatedstake_unsafe_behavior_02_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.5093,"{""active"": true, ""amount"": 3325, ""balance"": 373429, ""call_ok"": true, ""limit"": 57731, ""owner_zero"": false, ""sender_owner"": true, ""total"": 207584}"
512,7,26772061,delegatedstake_unsafe_behavior_03_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,5.0953,
512,7,26772062,ballotbox_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
512,7,26772063,ballotbox_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
512,7,26772064,ballotbox_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
512,7,26772065,ballotbox_unsafe_behavior_01_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.6273,"{""active"": true, ""amount"": 12686, ""balance"": 139163, ""call_ok"": true, ""limit"": 32034, ""owner_zero"": true, ""sender_owner"": false, ""total"": 210025}"
512,7,26772066,ballotbox_unsafe_behavior_02_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.5142,"{""active"": true, ""amount"": 3400, ""balance"": 650845, ""call_ok"": true, ""limit"": 11976, ""owner_zero"": true, ""sender_owner"": true, ""total"": 426004}"
512,7,26772067,ballotbox_unsafe_behavior_03_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.5634,"{""active"": true, ""amount"": 35699, ""balance"": 631600, ""call_ok"": false, ""limit"": 64760, ""owner_zero"": false, ""sender_owner"": false, ""total"": 378249}"
512,7,26772068,governancevote_safe_01_add_function,Safe,safe,add_function,Safe,0.0,
512,7,26772069,governancevote_safe_02_add_event,Safe,safe,add_event,Safe,0.0,
512,7,26772070,governancevote_safe_03_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
512,7,26772071,governancevote_unsafe_behavior_01_omit_event,Unsafe,behavior,omit_event,Unsafe,0.5191,"{""active"": true, ""amount"": 33066, ""balance"": 791444, ""call_ok"": true, ""limit"": 52266, ""owner_zero"": true, ""sender_owner"": false, ""total"": 265776}"
512,7,26772072,governancevote_unsafe_behavior_02_remove_require,Unsafe,behavior,remove_require,Unsafe,0.4744,"{""active"": false, ""amount"": 17891, ""balance"": 13076, ""call_ok"": true, ""limit"": 40955, ""owner_zero"": true, ""sender_owner"": false, ""total"": 39691}"
512,7,26772073,governancevote_unsafe_behavior_03_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.4828,"{""active"": true, ""amount"": 10185, ""balance"": 525270, ""call_ok"": false, ""limit"": 63382, ""owner_zero"": false, ""sender_owner"": true, ""total"": 393230}"
512,7,26772074,assetregistry_safe_01_extract_internal_function,Safe,safe,extract_internal_function,Safe,5.3993,
512,7,26772075,assetregistry_safe_02_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,5.5115,
512,7,26772076,assetregistry_safe_03_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,5.5817,
512,7,26772077,assetregistry_unsafe_behavior_01_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.5624,"{""active"": false, ""amount"": 43969, ""balance"": 1011323, ""call_ok"": true, ""limit"": 60275, ""owner_zero"": false, ""sender_owner"": false, ""total"": 54121}"
512,7,26772078,assetregistry_unsafe_behavior_02_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.5947,"{""active"": false, ""amount"": 7470, ""balance"": 513406, ""call_ok"": true, ""limit"": 32514, ""owner_zero"": false, ""sender_owner"": true, ""total"": 850053}"
512,7,26772079,assetregistry_unsafe_behavior_03_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.5418,"{""active"": true, ""amount"": 47501, ""balance"": 308840, ""call_ok"": true, ""limit"": 37430, ""owner_zero"": true, ""sender_owner"": true, ""total"": 391564}"
512,7,26772080,claimregistry_safe_01_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,5.0818,
512,7,26772081,claimregistry_safe_02_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,5.3269,
512,7,26772082,claimregistry_safe_03_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
512,7,26772083,claimregistry_unsafe_behavior_01_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.5482,"{""active"": true, ""amount"": 15125, ""balance"": 741830, ""call_ok"": true, ""limit"": 54536, ""owner_zero"": false, ""sender_owner"": false, ""total"": 254846}"
512,7,26772084,claimregistry_unsafe_behavior_02_conditional_state_update,Unsafe,behavior,conditional_state_update,Unknown,0.4359,
512,7,26772085,claimregistry_unsafe_behavior_03_conditional_event,Unsafe,behavior,conditional_event,Unknown,0.4664,
512,7,26772086,rolemanager_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
512,7,26772087,rolemanager_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,5.094,
512,7,26772088,rolemanager_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,5.2645,
512,7,26772089,rolemanager_unsafe_behavior_01_revert_data_change,Unsafe,behavior,revert_data_change,Safe,5.4321,
512,7,26772090,rolemanager_unsafe_behavior_02_unsupported_hash_return,Unsafe,behavior,unsupported_hash_return,Unknown,0.5056,
512,7,26772091,rolemanager_unsafe_behavior_03_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.5305,"{""active"": true, ""amount"": 600, ""balance"": 427377, ""call_ok"": true, ""limit"": 19264, ""owner_zero"": true, ""sender_owner"": false, ""total"": 100603}"
512,7,26772092,permissionbook_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
512,7,26772093,permissionbook_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,3.7643,
512,7,26772094,permissionbook_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,3.4558,
512,7,26772095,permissionbook_unsafe_behavior_01_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,5.1644,
512,7,26772096,permissionbook_unsafe_behavior_02_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.5109,"{""active"": true, ""amount"": 13028, ""balance"": 315312, ""call_ok"": true, ""limit"": 63160, ""owner_zero"": true, ""sender_owner"": true, ""total"": 699963}"
512,7,26772097,permissionbook_unsafe_behavior_03_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.6591,"{""active"": true, ""amount"": 20389, ""balance"": 31385, ""call_ok"": true, ""limit"": 42089, ""owner_zero"": false, ""sender_owner"": false, ""total"": 305231}"
512,7,26772098,escrowdesk_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
512,7,26772099,escrowdesk_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
512,7,26772100,escrowdesk_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
512,7,26772101,escrowdesk_unsafe_behavior_01_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.3835,"{""active"": true, ""amount"": 27902, ""balance"": 169799, ""call_ok"": true, ""limit"": 62408, ""owner_zero"": false, ""sender_owner"": false, ""total"": 500450}"
512,7,26772102,escrowdesk_unsafe_behavior_02_omit_event,Unsafe,behavior,omit_event,Unsafe,0.4848,"{""active"": true, ""amount"": 17509, ""balance"": 132732, ""call_ok"": true, ""limit"": 46307, ""owner_zero"": true, ""sender_owner"": true, ""total"": 133449}"
512,7,26772103,escrowdesk_unsafe_behavior_03_remove_require,Unsafe,behavior,remove_require,Unsafe,0.4552,"{""active"": false, ""amount"": 21043, ""balance"": 193543, ""call_ok"": true, ""limit"": 29787, ""owner_zero"": false, ""sender_owner"": false, ""total"": 103996}"
512,7,26772104,milestoneescrow_safe_01_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
512,7,26772105,milestoneescrow_safe_02_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
512,7,26772106,milestoneescrow_safe_03_add_function,Safe,safe,add_function,Safe,0.0,
512,7,26772107,milestoneescrow_unsafe_behavior_01_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.5341,"{""active"": true, ""amount"": 58977, ""balance"": 335348, ""call_ok"": true, ""limit"": 61458, ""owner_zero"": false, ""sender_owner"": false, ""total"": 849725}"
512,7,26772108,milestoneescrow_unsafe_behavior_02_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.5653,"{""active"": false, ""amount"": 57535, ""balance"": 739145, ""call_ok"": true, ""limit"": 1169, ""owner_zero"": false, ""sender_owner"": false, ""total"": 847234}"
512,7,26772109,milestoneescrow_unsafe_behavior_03_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.5724,"{""active"": true, ""amount"": 42294, ""balance"": 158977, ""call_ok"": true, ""limit"": 8332, ""owner_zero"": false, ""sender_owner"": true, ""total"": 230713}"
512,7,26772110,crowdfund_safe_01_extract_internal_function,Safe,safe,extract_internal_function,Safe,5.3971,
512,7,26772111,crowdfund_safe_02_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,5.3748,
512,7,26772112,crowdfund_safe_03_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,5.3337,
512,7,26772113,crowdfund_unsafe_behavior_01_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.5724,"{""active"": true, ""amount"": 13743, ""balance"": 459960, ""call_ok"": true, ""limit"": 26707, ""owner_zero"": true, ""sender_owner"": true, ""total"": 835310}"
512,7,26772114,crowdfund_unsafe_behavior_02_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.3772,"{""active"": true, ""amount"": 13235, ""balance"": 695884, ""call_ok"": true, ""limit"": 58367, ""owner_zero"": true, ""sender_owner"": false, ""total"": 911305}"
512,7,26772115,crowdfund_unsafe_behavior_03_conditional_state_update,Unsafe,behavior,conditional_state_update,Unknown,0.4732,
512,7,26772116,campaignvault_safe_01_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,5.1482,
512,7,26772117,campaignvault_safe_02_extract_internal_function,Safe,safe,extract_internal_function,Safe,5.3245,
512,7,26772118,campaignvault_safe_03_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,4.4434,
512,7,26772119,campaignvault_unsafe_behavior_01_conditional_event,Unsafe,behavior,conditional_event,Unknown,0.4928,
512,7,26772120,campaignvault_unsafe_behavior_02_revert_data_change,Unsafe,behavior,revert_data_change,Safe,5.5091,
512,7,26772121,campaignvault_unsafe_behavior_03_unsupported_hash_return,Unsafe,behavior,unsupported_hash_return,Unknown,0.5191,
512,7,26772122,markethub_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
512,7,26772123,markethub_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,5.407,
512,7,26772124,markethub_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,5.7564,
512,7,26772125,markethub_unsafe_behavior_01_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.689,"{""active"": true, ""amount"": 35921, ""balance"": 700685, ""call_ok"": true, ""limit"": 49061, ""owner_zero"": true, ""sender_owner"": true, ""total"": 867818}"
512,7,26772126,markethub_unsafe_behavior_02_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,5.2017,
